status
Statement executed successfully.

status
Statement executed successfully.

LP_LOAN_ID,LOANID,PAYOFFUID,PLACEMENT_STATUS,PLACEMENT_STATUS_STARTDATE,CHARGEOFFDATE,PRINCIPALBALANCEATCHARGEOFF,RECOVERIESPAIDTODATE,CURRENT_LP_STATUS,SETTLEMENTSTATUS,SETTLEMENT_ACCEPTED_DATE,SETTLEMENT_COMPLETION_DATE,SETTLEMENT_AMOUNT,SETTLEMENT_AMOUNT_PAID,SETTLEMENT_DATA_SOURCE_LIST,POST_CHARGEOFF_PAYMENT_COUNT,TOTAL_POST_CHARGEOFF_PAYMENTS,LAST_POST_CHARGEOFF_PAYMENT_DATE,AUTOPAY_PENDING,AUTOPAY_TYPE,NEXT_AUTOPAY_DATE,AUTOPAY_AMOUNT,AUTOPAY_COUNT,FUTURE_PAYMENT_COUNT,FUTURE_PAYMENT_DATE,TOTAL_FUTURE_PAYMENT_AMOUNT,FUTURE_PAYMENT_TYPES,HAS_SETTLEMENT_DATA,HAS_ACTIVE_AUTOPAY,HAS_FUTURE_PAYMENTS,TOTAL_CONFLICT_COUNT
116990,PC81072F0A29E,11296667-f3f6-533b-1490-c81072f0a29e,Placed - Bounce,2024-11-25,2023-08-24,31006.5900,1100.0000,,,,,,,,11,1100.00,2024-12-02,N,,,0.00,0,0,,0.00,,0,0,0,0
120285,PF0AC570FF68D,c8cc7602-c08f-391d-b711-f0ac570ff68d,Placed - Bounce,2024-11-25,2023-08-24,21839.2700,21839.0000,,,,,,,,1,21839.00,2023-10-03,N,,,0.00,0,0,,0.00,,0,0,0,0
113409,PCCC472083A2C,dc305ee2-9663-aadd-a6b6-ccc472083a2c,Placed - Bounce,2024-11-25,2023-08-23,2545.2600,376.6900,,,,,,,,1,376.69,2023-09-08,N,,,0.00,0,0,,0.00,,0,0,0,0
119142,P73CB7CCE0AD3,cd3347a3-eb51-6b31-6a81-73cb7cce0ad3,Placed - Bounce,2024-11-25,2023-08-19,28795.9000,3600.0000,,,,,,,,6,3600.00,2024-02-05,N,,,0.00,0,0,,0.00,,0,0,0,0
111361,P24E1B2A77CD9,31f58879-ac9f-4db2-5b43-24e1b2a77cd9,Placed - Bounce,2024-11-25,2023-08-19,19136.6100,601.1300,,,,,,,,1,601.13,2023-08-31,N,,,0.00,0,0,,0.00,,0,0,0,0
111860,P58F5C05720C9,74ce6b13-3bff-387c-d48d-58f5c05720c9,Placed - Bounce,2024-11-25,2023-08-18,13299.2000,1000.0000,,,,,,,,7,1000.00,2024-07-15,N,,,0.00,0,0,,0.00,,0,0,0,0
112570,P0759C82A990A,09d89e00-06ba-1d27-8af9-0759c82a990a,Placed - Bounce,2024-11-25,2023-08-16,18394.2400,250.0000,,,,,,,,1,250.00,2023-10-20,N,,,0.00,0,0,,0.00,,0,0,0,0
106262,P296B8389F030,b9da31f1-0d5d-cbf2-a94e-296b8389f030,Placed - Bounce,2024-11-25,2023-08-14,15831.6600,3694.0400,,,,,,,,4,3694.04,2024-04-25,N,,,0.00,0,0,,0.00,,0,0,0,0
108905,P1A2466B866F9,7d8320e6-a0a0-3da7-5f2f-1a2466b866f9,Placed - Bounce,2024-11-25,2023-07-26,23111.7600,660.0000,,,,,,,,1,660.00,2023-07-28,N,,,0.00,0,0,,0.00,,0,0,0,0
109462,PF5B0FCBBE18C,a865f862-6db7-4f10-13a8-f5b0fcbbe18c,Placed - Bounce,2024-11-25,2023-07-26,15800.9200,1095.0000,,,,,,,,3,1095.00,2024-01-19,N,,,0.00,0,0,,0.00,,0,0,0,0
116963,PE800164658A4,589ee72f-a7cb-2764-f1be-e800164658a4,Placed - Bounce,2024-11-25,2023-07-23,21355.4100,1300.0000,,,,,,,,13,1300.00,2024-08-19,N,,,0.00,0,0,,0.00,,0,0,0,0
116563,P535F44B358C3,ab9f47ad-ef43-9865-f0e0-535f44b358c3,Placed - Bounce,2024-11-25,2023-07-14,9096.6500,1200.0000,,,,,,,,7,1200.00,2024-01-22,N,,,0.00,0,0,,0.00,,0,0,0,0
86090,P4B64D63045B7,60420c12-c374-267d-cf19-4b64d63045b7,Placed - Bounce,2025-06-18,2023-07-13,29686.0700,300.0000,,,,,,,,1,300.00,2023-09-01,N,,,0.00,0,0,,0.00,,0,0,0,0
117935,PFC294DA1AEFA,64292a42-ddd3-394e-53b5-fc294da1aefa,Placed - Bounce,2024-11-25,2023-07-08,4237.2000,750.0000,,,,,,,,5,750.00,2024-03-29,N,,,0.00,0,0,,0.00,,0,0,0,0
122958,P623F8EF93A39,b7d52fab-ae0a-21c8-cd51-623f8ef93a39,Placed - Bounce,2024-11-25,2023-07-05,22462.0500,225.0000,,,,,,,,2,225.00,2024-09-10,N,,,0.00,0,0,,0.00,,0,0,0,0
110336,P9D71063BE81B,b656298c-24bf-6f15-2f82-9d71063be81b,Placed - Bounce,2024-11-25,2023-07-03,21073.6200,696.8800,,,,,,,,1,696.88,2023-07-06,N,,,0.00,0,0,,0.00,,0,0,0,0
116140,P06F498B8519A,ba90c931-0f3a-9905-71ee-06f498b8519a,Placed - Bounce,2024-11-25,2023-06-30,13551.6200,628.0000,,,,,,,,4,628.00,2024-01-13,N,,,0.00,0,0,,0.00,,0,0,0,0
110576,PC9B61D1171D8,d68362c4-b376-b894-6fba-c9b61d1171d8,Placed - Bounce,2024-11-25,2023-06-28,14805.1100,955.0000,,,,,,,,2,955.00,2023-09-01,N,,,0.00,0,0,,0.00,,0,0,0,0
111502,PF2F6A8FDA0A6,6df43053-12e9-6751-fc33-f2f6a8fda0a6,Placed - Bounce,2024-11-25,2023-06-28,14621.4300,800.0000,,,,,,,,4,800.00,2024-09-16,N,,,0.00,0,0,,0.00,,0,0,0,0
123361,PA774BBB77B04,972ae77e-6031-7cbd-01bd-a774bbb77b04,Placed - Bounce,2024-11-25,2023-06-28,7335.5500,420.0000,,,,,,,,3,420.00,2023-11-25,N,,,0.00,0,0,,0.00,,0,0,0,0
120837,PC19ECA0B1E17,45ff5c03-7d45-bff5-b384-c19eca0b1e17,Placed - Bounce,2024-11-25,2023-06-26,22965.6200,1554.0000,,,,,,,,1,1554.00,2025-08-21,N,,,0.00,0,0,,0.00,,0,0,0,0
112637,P62BE7033A662,6592ef5c-099d-9d4b-70b1-62be7033a662,Placed - Bounce,2024-11-25,2023-06-23,22163.5400,2974.0000,,,,,,,,12,2974.00,2024-07-25,N,,,0.00,0,0,,0.00,,0,0,0,0
120586,P512FB7717732,40f141c1-7d77-115d-b668-512fb7717732,Placed - Bounce,2024-11-25,2023-06-19,5368.8200,1181.0000,,,,,,,,12,1181.00,2024-05-17,N,,,0.00,0,0,,0.00,,0,0,0,0
122811,PB2C9561047CF,a2217dc2-f021-735a-a226-b2c9561047cf,Placed - Bounce,2024-11-25,2023-06-18,5586.4800,1100.0000,,,,,,,,11,1100.00,2024-11-15,N,,,0.00,0,0,,0.00,,0,0,0,0
122794,PBE344DBC6C67,867e4b43-33c2-4e68-80d7-be344dbc6c67,Placed - Bounce,2024-11-25,2023-06-17,5129.9400,100.0000,,,,,,,,1,100.00,2023-07-14,N,,,0.00,0,0,,0.00,,0,0,0,0
112792,P9EAEC9CC8BD5,1f647b71-af57-0d31-1da7-9eaec9cc8bd5,Placed - Bounce,2024-11-25,2023-06-15,19018.2700,604.7800,,,,,,,,1,604.78,2023-07-24,N,,,0.00,0,0,,0.00,,0,0,0,0
109078,P8D57AFC1EABF,bddf61f0-c741-a57b-957b-8d57afc1eabf,Placed - Bounce,2024-11-25,2023-06-14,17487.6800,4508.0000,,,,,,,,5,4508.00,2024-11-08,N,,,0.00,0,0,,0.00,,0,0,0,0
123590,PFD697AC23EC5,aa964edd-69d4-41e7-aee0-fd697ac23ec5,Placed - Bounce,2024-11-25,2023-06-12,35000.0000,30.0000,,,,,,,,2,30.00,2025-03-18,N,,,0.00,0,0,,0.00,,0,0,0,0
115430,P8049B855C216,1e02c82d-c551-3272-f805-8049b855c216,Placed - Bounce,2024-11-25,2023-06-11,10938.6000,889.0000,,,,,,,,7,889.00,2024-09-17,N,,,0.00,0,0,,0.00,,0,0,0,0
105489,P832D77E327C7,6c677cd0-510f-c4b8-4d8d-832d77e327c7,Placed - Bounce,2024-11-25,2023-05-28,13215.5700,175.0000,,,,,,,,3,175.00,2024-10-16,N,,,0.00,0,0,,0.00,,0,0,0,0
91817,P8FC53C379505,05b85bff-2c5a-4033-5355-8fc53c379505,Placed - Bounce,2025-06-18,2023-05-22,13562.0900,1241.6900,,,,,,,,4,1241.69,2024-03-11,N,,,0.00,0,0,,0.00,,0,0,0,0
112613,P9853838FB495,eedec8c5-93ed-a308-4b22-9853838fb495,Placed - Bounce,2024-11-25,2023-05-22,3106.6800,244.6000,,,,,,,,1,244.60,2023-05-24,N,,,0.00,0,0,,0.00,,0,0,0,0
113386,PCF0247F5D6ED,35789141-8919-26ac-8454-cf0247f5d6ed,Placed - Bounce,2024-11-25,2023-05-18,5730.4100,1435.0000,,,,,,,,5,1435.00,2024-01-17,N,,,0.00,0,0,,0.00,,0,0,0,0
117657,PBE24B94551CB,40c1acd4-e55c-36e9-9e62-be24b94551cb,Placed - Bounce,2024-11-25,2023-05-17,13861.4700,225.0000,,,,,,,,9,225.00,2025-10-02,N,,,0.00,0,0,,0.00,,0,0,0,0
113859,PB7AB5C7CD02A,e70f819d-aa96-9141-f945-b7ab5c7cd02a,Placed - Bounce,2024-11-25,2023-05-16,7533.5800,106.9900,,,,,,,,1,106.99,2023-07-07,N,,,0.00,0,0,,0.00,,0,0,0,0
118939,P874E0ACE2D44,f8cec3d3-6797-e7b2-f5bc-874e0ace2d44,Placed - Bounce,2024-11-19,2023-05-15,23841.2200,150.0000,,,,,,,,3,150.00,2024-08-15,N,,,0.00,0,0,,0.00,,0,0,0,0
120295,P6FA32F1400A6,03a8dfc4-be82-08b5-8cfc-6fa32f1400a6,Placed - Bounce,2024-11-25,2023-05-12,12304.5600,142.0000,,,,,,,,1,142.00,2024-05-27,N,,,0.00,0,0,,0.00,,0,0,0,0
113262,PA67FC4BB53E8,cb928002-9187-1757-9b24-a67fc4bb53e8,Placed - Bounce,2024-11-25,2023-05-06,10905.9200,332.3300,,,,,,,,1,332.33,2023-05-08,N,,,0.00,0,0,,0.00,,0,0,0,0
116008,PD4ED8235F270,b6035a1e-44bc-6cf8-9707-d4ed8235f270,Placed - Bounce,2024-11-19,2023-04-26,16487.9000,150.0000,,,,,,,,3,150.00,2024-05-08,N,,,0.00,0,0,,0.00,,0,0,0,0
106293,PCF6112A989B4,7998cd41-2ef3-b0a6-9646-cf6112a989b4,Placed - Bounce,2024-11-25,2023-04-21,25213.3600,2165.0000,,,,,,,,13,2165.00,2024-11-05,N,,,0.00,0,0,,0.00,,0,0,0,0
115850,P296245C484F2,85477f6a-5a83-d8f8-8f0e-296245c484f2,Placed - Bounce,2024-11-25,2023-04-21,7363.5800,479.8000,,,,,,,,1,479.80,2023-04-22,N,,,0.00,0,0,,0.00,,0,0,0,0
114310,PE82986199F6F,d27a07d0-3786-3006-d643-e82986199f6f,Placed - Bounce,2024-11-25,2023-04-20,3151.2900,187.7100,,,,,,,,1,187.71,2023-04-21,N,,,0.00,0,0,,0.00,,0,0,0,0
109213,P778C970EEDCC,7c12c5d1-0150-a8f2-e0ca-778c970eedcc,Placed - Bounce,2024-11-25,2023-04-15,14912.8900,722.8700,,,,,,,,1,722.87,2023-04-16,N,,,0.00,0,0,,0.00,,0,0,0,0
117511,PC36E4F8FB9D5,f1884b0d-91f9-883a-5f4b-c36e4f8fb9d5,Placed - Bounce,2024-11-25,2023-04-13,7459.9400,254.6200,,,,,,,,1,254.62,2023-04-14,N,,,0.00,0,0,,0.00,,0,0,0,0
118207,PAA5D7AC017D7,e4a01de6-7bde-9816-ebfa-aa5d7ac017d7,Placed - Bounce,2024-11-25,2023-04-12,4690.4500,185.2100,,,,,,,,1,185.21,2023-04-13,N,,,0.00,0,0,,0.00,,0,0,0,0
120160,P1A18A2F78E69,463e4907-344c-7d03-c2b0-1a18a2f78e69,Placed - Bounce,2024-11-25,2023-04-09,5351.0200,294.2400,,,,,,,,1,294.24,2023-04-10,N,,,0.00,0,0,,0.00,,0,0,0,0
109709,P1413AC335050,f4c89bdf-3c3b-c21e-397c-1413ac335050,Placed - Bounce,2024-11-25,2023-04-08,15479.8400,800.0000,,,,,,,,1,800.00,2023-05-08,N,,,0.00,0,0,,0.00,,0,0,0,0
113540,P8AD1460D714E,38b8a9f3-fa1c-a697-9e86-8ad1460d714e,Placed - Bounce,2024-11-25,2023-03-26,7478.2600,374.0000,,,,,,,,1,374.00,2024-04-08,N,,,0.00,0,0,,0.00,,0,0,0,0
116839,P30E208BEB6D8,47beeba6-c5d9-413e-31b5-30e208beb6d8,Placed - Bounce,2024-11-25,2023-03-23,4084.5000,244.6000,,,,,,,,1,244.60,2023-03-24,N,,,0.00,0,0,,0.00,,0,0,0,0
113063,PAA27BC2D5A82,99341dd0-9662-8dc5-814c-aa27bc2d5a82,Placed - Bounce,2024-11-25,2023-03-22,11390.7400,1395.0000,,,,,,,,3,1395.00,2023-06-22,N,,,0.00,0,0,,0.00,,0,0,0,0
108804,PF58E89A14590,c5f9043f-3baa-e4a9-df4b-f58e89a14590,Placed - Bounce,2024-11-25,2023-03-20,6894.6800,590.0000,,,,,,,,11,590.00,2024-11-27,N,,,0.00,0,0,,0.00,,0,0,0,0
108352,PCACEA39AD95E,df87ffca-8e4a-e6f0-5f08-cacea39ad95e,Placed - Bounce,2024-11-25,2023-03-17,18424.0200,600.0000,,,,,,,,1,600.00,2023-03-29,N,,,0.00,0,0,,0.00,,0,0,0,0
117634,P6BC7DF49A22B,5c7d7d88-4c09-9bb1-2366-6bc7df49a22b,Placed - Bounce,2024-11-25,2023-03-16,9456.7200,628.5000,,,,,,,,1,628.50,2023-03-24,N,,,0.00,0,0,,0.00,,0,0,0,0
88982,PE1C411171DE2,e159f71a-af18-361b-51a0-e1c411171de2,Placed - Bounce,2025-06-18,2023-03-15,8000.0000,1372.0000,,,,,,,,4,1372.00,2024-04-11,N,,,0.00,0,0,,0.00,,0,0,0,0
112445,P607D39E3695A,a11d7e0d-738b-d98d-cd29-607d39e3695a,Placed - Bounce,2024-11-25,2023-03-11,20887.3100,1652.6500,,,,,,,,1,1652.65,2023-04-05,N,,,0.00,0,0,,0.00,,0,0,0,0
120015,P028771143A6F,91ed557f-561d-a441-a757-028771143a6f,Placed - Bounce,2024-11-25,2023-03-09,15475.2400,2075.2400,,,,,,,,5,2075.24,2024-08-02,N,,,0.00,0,0,,0.00,,0,0,0,0
117093,P9ECB7AE8FE74,52d5f894-36f2-9316-53e1-9ecb7ae8fe74,Placed - Bounce,2024-11-25,2023-03-01,13752.6100,2026.0000,,,,,,,,8,2026.00,2024-10-28,N,,,0.00,0,0,,0.00,,0,0,0,0
110878,PC2EBB893999D,b178b145-e9cd-40bc-597e-c2ebb893999d,Placed - Bounce,2024-11-25,2023-03-01,21596.1100,876.5800,,,,,,,,1,876.58,2023-03-02,N,,,0.00,0,0,,0.00,,0,0,0,0
117039,P75AACE7F2101,b5728064-7f34-f1cd-3e6b-75aace7f2101,Placed - Bounce,2024-11-25,2023-02-24,5501.0500,225.2500,,,,,,,,1,225.25,2023-02-27,N,,,0.00,0,0,,0.00,,0,0,0,0
86443,P464221F8F7ED,e33e16dc-76dc-51fd-b4d6-464221f8f7ed,Placed - Bounce,2025-06-18,2023-02-23,26356.2200,200.0000,,,,,,,,1,200.00,2023-08-16,N,,,0.00,0,0,,0.00,,0,0,0,0
115932,P2C31E624024D,7315bcdc-5afa-470a-07d0-2c31e624024d,Placed - Bounce,2024-11-25,2023-02-23,4621.4000,107.0000,,,,,,,,1,107.00,2024-04-12,N,,,0.00,0,0,,0.00,,0,0,0,0
91780,P29696B18B0F9,3720d6c8-2b0d-df67-3696-29696b18b0f9,Placed - Bounce,2025-06-18,2023-02-17,28612.6500,1005.0500,,,,,,,,1,1005.05,2023-02-20,N,,,0.00,0,0,,0.00,,0,0,0,0
115661,P83C15CDCC9CB,6613aae0-0c66-fecd-343e-83c15cdcc9cb,Placed - Bounce,2024-11-25,2023-02-15,12438.4100,200.0000,,,,,,,,1,200.00,2024-06-04,N,,,0.00,0,0,,0.00,,0,0,0,0
112893,PFDF3C93B9AF4,0cade856-23b4-8aa4-4462-fdf3c93b9af4,Placed - Bounce,2024-11-25,2023-02-12,22889.5400,1855.0000,,,,,,,,7,1855.00,2024-02-02,N,,,0.00,0,0,,0.00,,0,0,0,0
118420,P08F350A81FE0,165b1231-3b8c-32ab-4de2-08f350a81fe0,Placed - Bounce,2024-11-25,2023-02-04,7417.4000,204.0000,,,,,,,,2,204.00,2024-02-03,N,,,0.00,0,0,,0.00,,0,0,0,0
108806,P199601776133,a0b515b1-3479-b329-72dd-199601776133,Placed - Bounce,2024-11-25,2023-02-02,7574.9700,1895.0000,,,,,,,,5,1895.00,2024-05-27,N,,,0.00,0,0,,0.00,,0,0,0,0
114965,P74805853F73C,9cb1f15e-7443-2194-d37c-74805853f73c,Placed - Bounce,2024-11-25,2023-01-29,23384.4000,500.0000,,,,,,,,1,500.00,2023-11-17,N,,,0.00,0,0,,0.00,,0,0,0,0
106638,PD8023D9E0371,1ae0eff1-85c8-3355-ba0c-d8023d9e0371,Placed - Bounce,2024-11-25,2023-01-22,5372.9300,50.0000,,,,,,,,1,50.00,2023-03-02,N,,,0.00,0,0,,0.00,,0,0,0,0
111764,PC3C1CB3292D1,429c87c4-d841-42a9-8920-c3c1cb3292d1,Placed - Bounce,2024-11-25,2023-01-16,4009.4200,40.0000,,,,,,,,1,40.00,2024-09-04,N,,,0.00,0,0,,0.00,,0,0,0,0
109092,PB81A434B7303,48bd4717-808f-b056-3999-b81a434b7303,Placed - Bounce,2024-11-25,2023-01-13,7697.9200,2297.9200,,,,,,,,14,2297.92,2024-06-14,N,,,0.00,0,0,,0.00,,0,0,0,0
89374,P58E95873E729,2724d9f9-8df9-c77e-eabb-58e95873e729,Placed - Bounce,2025-06-18,2023-01-13,20971.3200,4073.0000,,,,,,,,19,4073.00,2024-07-25,N,,,0.00,0,0,,0.00,,0,0,0,0
103266,P75DAEC46F8BC,74b528d6-c9c2-7da1-b6d4-75daec46f8bc,Placed - Bounce,2024-11-25,2023-01-08,16795.2600,100.0000,,,,,,,,1,100.00,2023-04-18,N,,,0.00,0,0,,0.00,,0,0,0,0
112186,PD260CD6379F8,879725c2-6e51-5594-293f-d260cd6379f8,Placed - Bounce,2024-11-25,2023-01-03,27642.1600,200.0000,,,,,,,,1,200.00,2023-01-19,N,,,0.00,0,0,,0.00,,0,0,0,0
110090,P57E7B225067D,a8493eee-0885-9040-899d-57e7b225067d,Placed - Bounce,2024-11-25,2022-12-30,17776.1000,50.0000,,,,,,,,0,0.00,,N,,,0.00,0,0,,0.00,,0,0,0,0
114034,PB23941BA5F19,41aea3fa-1347-e0ba-c37a-b23941ba5f19,Placed - Bounce,2024-11-25,2022-12-30,18742.0700,100.0000,,,,,,,,1,100.00,2023-01-27,N,,,0.00,0,0,,0.00,,0,0,0,0
113574,P5DD8FF4A4F10,42ede8d2-74e3-c382-7069-5dd8ff4a4f10,Placed - Bounce,2024-11-25,2022-12-25,4187.7900,100.0000,,,,,,,,1,100.00,2023-04-03,N,,,0.00,0,0,,0.00,,0,0,0,0
82415,P959F93A50F58,6c46e02d-35c6-e0ef-1842-959f93a50f58,Placed - Bounce,2025-06-18,2022-12-25,13145.5700,545.5200,,,,,,,,1,545.52,2023-01-04,N,,,0.00,0,0,,0.00,,0,0,0,0
106269,P2ABCF37524EF,56221473-9aac-17c8-94a1-2abcf37524ef,Placed - Bounce,2024-11-25,2022-12-15,24006.4000,300.0000,,,,,,,,3,300.00,2024-04-26,N,,,0.00,0,0,,0.00,,0,0,0,0
109316,P670EB881BA4B,4c288851-b527-6e04-4aad-670eb881ba4b,Placed - Bounce,2024-11-19,2022-12-12,30717.2400,675.0000,,,,,,,,27,675.00,2023-11-06,N,,,0.00,0,0,,0.00,,0,0,0,0
110348,PC2154E3A4C4E,3b7bb8e9-6a97-1198-c1ef-c2154e3a4c4e,Placed - Bounce,2024-11-25,2022-12-03,20528.1400,901.0500,,,,,,,,1,901.05,2022-12-05,N,,,0.00,0,0,,0.00,,0,0,0,0
112294,PC67EB9D5797C,3bbb3793-1d04-613f-e9cc-c67eb9d5797c,Placed - Bounce,2024-11-25,2022-12-02,5286.0500,88.0000,,,,,,,,1,88.00,2022-12-16,N,,,0.00,0,0,,0.00,,0,0,0,0
109021,P203B73AFED54,d76b9046-21db-f115-f778-203b73afed54,Placed - Bounce,2024-11-25,2022-11-25,7530.1600,100.0000,,,,,,,,1,100.00,2022-12-19,N,,,0.00,0,0,,0.00,,0,0,0,0
109414,P60C164F6340C,f22a891b-1653-aebb-2ca4-60c164f6340c,Placed - Bounce,2024-11-25,2022-11-18,35968.9500,400.0000,,,,,,,,2,400.00,2023-10-01,N,,,0.00,0,0,,0.00,,0,0,0,0
111779,P632F4EBFEE34,2d04e0db-28cc-a5f8-0be8-632f4ebfee34,Placed - Bounce,2024-11-25,2022-11-08,9373.2000,37.0400,,,,,,,,1,37.04,2023-01-03,N,,,0.00,0,0,,0.00,,0,0,0,0
110378,PE27DE41CEBF8,50cc933c-8913-e5b4-c83d-e27de41cebf8,Placed - Bounce,2024-11-25,2022-11-07,18830.4900,300.0000,,,,,,,,6,300.00,2024-12-02,N,,,0.00,0,0,,0.00,,0,0,0,0
124997,PE57F14F47A5E,b1a65b75-56b3-611a-49ce-e57f14f47a5e,Placed - Bounce,2024-11-25,2022-10-30,21141.2400,3717.7000,,,,,,,,2,3717.70,2023-01-13,N,,,0.00,0,0,,0.00,,0,0,0,0
111501,P0FC2DC8BCA8F,c16367d1-5406-5ff9-f33c-0fc2dc8bca8f,Placed - Bounce,2024-11-25,2022-10-26,13688.8200,350.0000,,,,,,,,0,0.00,,N,,,0.00,0,0,,0.00,,0,0,0,0
111336,P2746CA70CA01,599afcbe-a6c8-c27b-ac0d-2746ca70ca01,Placed - Bounce,2024-11-25,2022-10-19,13924.9800,100.0000,,,,,,,,1,100.00,2022-11-16,N,,,0.00,0,0,,0.00,,0,0,0,0
111945,P839922A17943,4e8b84c4-93fd-0c1d-0a4e-839922a17943,Placed - Bounce,2024-11-25,2022-10-18,38008.2400,500.0000,,,,,,,,1,500.00,2022-10-21,N,,,0.00,0,0,,0.00,,0,0,0,0
113637,P368D1A350711,623fddba-5378-6b2a-1b1d-368d1a350711,Placed - Bounce,2024-11-25,2022-10-13,28683.5600,500.0000,,,,,,,,1,500.00,2023-06-30,N,,,0.00,0,0,,0.00,,0,0,0,0
109620,PFF4F770D9034,22ae5a56-89f7-a255-d813-ff4f770d9034,Placed - Bounce,2024-11-25,2022-09-29,23234.0700,2700.0000,,,,,,,,14,2700.00,2024-01-17,N,,,0.00,0,0,,0.00,,0,0,0,0
111507,PDB136CD1412B,c25abb36-9bc4-11ec-c21b-db136cd1412b,Placed - Bounce,2024-11-25,2022-09-29,25355.5300,928.1300,,,,,,,,1,928.13,2022-09-30,N,,,0.00,0,0,,0.00,,0,0,0,0
111847,P7A36B142BF97,74e76245-31d5-6631-961f-7a36b142bf97,Placed - Bounce,2024-11-25,2022-09-25,37157.0700,500.0000,,,,,,,,1,500.00,2023-01-18,N,,,0.00,0,0,,0.00,,0,0,0,0
110732,P623538FC334E,47fdd535-cb3d-d775-f2c0-623538fc334e,Placed - Bounce,2024-11-25,2022-09-20,28456.8900,100.0000,,,,,,,,0,0.00,,N,,,0.00,0,0,,0.00,,0,0,0,0
114130,PF9FD59DFE1A8,d210616a-bab6-6c41-f74c-f9fd59dfe1a8,Placed - Bounce,2024-11-25,2022-09-13,29803.0300,1950.0000,,,,,,,,13,1950.00,2024-11-01,N,,,0.00,0,0,,0.00,,0,0,0,0
112781,P1561CC934556,9918f902-0b14-7ea5-afe0-1561cc934556,Placed - Bounce,2024-11-25,2022-08-29,16639.1600,576.0000,,,,,,,,3,576.00,2024-01-08,N,,,0.00,0,0,,0.00,,0,0,0,0
114008,P6BEB521C3622,90fa9a5d-35f1-d134-e506-6beb521c3622,Placed - Bounce,2024-11-25,2022-08-26,14749.1000,800.0000,,,,,,,,4,800.00,2024-12-24,N,,,0.00,0,0,,0.00,,0,0,0,0
106626,PD447D61CDF9D,15a71845-8695-7f2f-9048-d447d61cdf9d,Placed - Bounce,2024-11-25,2022-08-19,6375.7800,395.0000,,,,,,,,6,395.00,2024-09-19,N,,,0.00,0,0,,0.00,,0,0,0,0
106210,P8350BB32A99A,693d2300-37b9-47de-9c63-8350bb32a99a,Placed - Bounce,2024-11-25,2022-08-03,25656.4000,125.0000,,,,,,,,5,125.00,2024-10-16,N,,,0.00,0,0,,0.00,,0,0,0,0
109971,P8F5DB281D4DE,cc2c6b23-f8f9-4c23-4906-8f5db281d4de,Placed - Bounce,2024-11-25,2022-07-26,19897.8600,50.0000,,,,,,,,1,50.00,2022-08-11,N,,,0.00,0,0,,0.00,,0,0,0,0
113162,PF0F012EB1C70,3c7d886b-4586-6de8-f287-f0f012eb1c70,Placed - Bounce,2024-11-25,2022-07-21,30797.8900,1641.3000,,,,,,,,1,1641.30,2024-02-29,N,,,0.00,0,0,,0.00,,0,0,0,0
109411,PC8B6A81E1BAB,c39395d5-7f69-f943-d884-c8b6a81e1bab,Placed - Bounce,2024-11-19,2022-07-19,11678.9500,4675.8800,,,,,,,,12,4675.88,2024-11-20,N,,,0.00,0,0,,0.00,,0,0,0,0
103576,P9367C43B2CB6,0cd5bb0b-d6a4-3679-f806-9367c43b2cb6,Placed - Bounce,2024-11-25,2022-07-14,8343.5900,1001.0000,,,,,,,,10,1001.00,2024-04-25,N,,,0.00,0,0,,0.00,,0,0,0,0
106591,PEA0C24BBA952,01cbe404-d7bb-5b66-38a6-ea0c24bba952,Placed - Bounce,2024-11-25,2022-06-29,7400.2000,300.0000,,,,,,,,3,300.00,2023-08-31,N,,,0.00,0,0,,0.00,,0,0,0,0
105529,P19FC69EF6CC0,c534f2b5-35bc-fa4c-b10c-19fc69ef6cc0,Placed - Bounce,2024-11-25,2022-06-25,12574.5300,302.0000,,,,,,,,2,302.00,2024-07-02,N,,,0.00,0,0,,0.00,,0,0,0,0
104118,PCE4829861A55,ce6f6d6c-b2dd-415a-82a9-ce4829861a55,Placed - Bounce,2024-11-25,2022-06-10,15076.8300,570.0000,,,,,,,,27,570.00,2024-11-04,N,,,0.00,0,0,,0.00,,0,0,0,0
113755,P449DB2FCB088,e609337b-a07d-8e57-9953-449db2fcb088,Placed - Bounce,2024-11-25,2022-04-13,14441.6700,200.0000,,,,,,,,1,200.00,2022-05-04,N,,,0.00,0,0,,0.00,,0,0,0,0
124291,PB94184427BE8,7c97d29b-f2e3-44ea-ab46-b94184427be8,Placed - Bounce,2024-11-25,2022-02-03,24077.4300,700.0000,,,,,,,,1,700.00,2022-02-18,N,,,0.00,0,0,,0.00,,0,0,0,0
102847,PF6CAB2253F7A,33135faf-4abd-b0e0-d5cb-f6cab2253f7a,Placed - Bounce,2024-11-25,2021-10-12,30561.7000,200.0000,,,,,,,,1,200.00,2022-02-11,N,,,0.00,0,0,,0.00,,0,0,0,0
106086,P48CEBBAB08AD,23a34ded-f84f-4b6c-99f1-48cebbab08ad,Placed - Bounce,2024-11-25,2021-08-26,17200.6000,462.0000,,,,,,,,1,462.00,2021-08-30,N,,,0.00,0,0,,0.00,,0,0,0,0
106190,P87E59DF99268,f582aa91-6199-46ce-aac5-87e59df99268,Placed - Bounce,2024-11-25,2021-08-23,23521.6100,100.0000,,,,,,,,1,100.00,2022-01-25,N,,,0.00,0,0,,0.00,,0,0,0,0
